hugo_symbol	Model_Score
CSMD3	0.966701
CSMD3	0.96668106
MUC16	0.96662
TNC	0.96661854
GIMAP4	0.9666029
STXBP5L	0.96659964
TNS2	0.9665951
CTNNB1	0.96653295
CCND2	0.96652144
KCNH7	0.9665125
PTPRD	0.96649843
CSMD3	0.9664774
USP12	0.9664582
CSMD3	0.9664486
MYO5A	0.9664075
ERG	0.9663739
SMAD3	0.9663492
PTPRB	0.9663336
KDM6A	0.96633273
IRS4	0.966322
PTPRD	0.96629924
NBEA	0.96629405
TNC	0.9662142
EPHA4	0.9661955
NBEA	0.9661728
ATP2A2	0.966147
NBEA	0.9660667
BIRC6	0.9660525
MUC16	0.9660286
NCOA2	0.9659725
CTNNB1	0.9659432
MYCN	0.9659348
MUC16	0.96593034
CLCA2	0.965924
TNRC18	0.9659048
MUC16	0.965877
GRAP2	0.9658165
NBEA	0.9658098
PTPRT	0.9658062
NBEA	0.96576965
CACNA1D	0.9657642
CSMD3	0.96566975
CTNNA2	0.96560067
MUC16	0.9655842
GNAQ	0.9655827
MUC16	0.9655817
RRP8	0.965575
DGKI	0.9655661
KCNA10	0.96554726
TRPM2	0.96554613
DICER1	0.9655002
SLC25A12	0.9654708
ANK1	0.96545804
CSMD3	0.9654376
CD209	0.9654374
BRD4	0.96539223
CSMD3	0.96537656
FAT3	0.96535057
GAS7	0.96529204
ERG	0.9652815
GRIN2A	0.96526396
ASPM	0.965214
NOTCH2	0.9652024
NBEA	0.96519846
TFE3	0.9651668
IFT88	0.96513784
ZNF521	0.9651337
MYH11	0.9651291
MECOM	0.9651246
SLIT3	0.9651172
TNS2	0.96510476
HERC2	0.9651005
NBEA	0.9650845
PLEC	0.96506906
MYB	0.9650641
INPP5F	0.9650214
KDR	0.96501833
IGFBP5	0.9650113
ATRX	0.96500665
FTO	0.9649793
NPAP1	0.9649467
AKAP11	0.96493596
KMT2D	0.96488553
PTGFRN	0.9648716
MYB	0.96484685
KCNH2	0.96483725
ABL2	0.9648304
STOML3	0.96482795
LARP7	0.9647795
MUC16	0.9647731
PALB2	0.96476185
RIMS2	0.9647477
NBEA	0.9646987
DCAF12L2	0.9646917
SNCAIP	0.9646845
BUB1B	0.9646334
RIT1	0.9645066
MYH11	0.96442235
TMEM131	0.9643943
FRMD4A	0.9643913
CTTNBP2	0.96435905
ELN	0.9643495
CHD7	0.9643446
CSMD3	0.964339
AXIN2	0.9643021
UBR5	0.96426046
TSHR	0.96426016
SPATA22	0.96425045
NFATC2	0.96424353
TJAP1	0.9642345
CSMD3	0.964218
KCNA10	0.9642033
MUC16	0.96419895
MUC16	0.96419835
KIF1C	0.9641862
JAK2	0.9641459
RNASE6	0.964137
CSMD3	0.9640957
MLLT10	0.9640555
FBN1	0.96404815
RABEP1	0.9639971
TFE3	0.9639927
VWCE	0.9639689
DNMT3A	0.963915
AFF3	0.9639107
FAM78B	0.9638361
FAT3	0.9638273
LRP1B	0.96382093
POT1	0.9637992
EPX	0.96379024
KIR3DL3	0.96379
CTNNB1	0.96376395
ERBB4	0.9637569
CNTNAP2	0.9637472
EMSY	0.9637454
AFF3	0.9637224
MUC16	0.96371603
PDGFRB	0.9636834
IFNGR2	0.9636365
DPAGT1	0.9636221
ERBB4	0.96361446
SETDB1	0.9636092
SVEP1	0.96357965
NONO	0.9635682
NKX2-4	0.96355945
MYLK4	0.96355075
SLC39A12	0.9635439
PHF3	0.96354
CSMD3	0.9635339
BAX	0.9635248
DCAF12L2	0.9635244
MUC16	0.96352136
PBRM1	0.96350294
KCNH2	0.9635004
NUP98	0.9634875
CREBBP	0.9634763
CNOT4	0.9634742
BAX	0.96343607
FAM241A	0.9633869
NFATC2	0.96336114
KIF1C	0.9633536
CTNNA2	0.96332633
SEL1L	0.963292
ACVR1B	0.9632564
BRIP1	0.9632371
LRP1B	0.9632352
BUB1B	0.96322757
PDGFRB	0.9632267
MUC16	0.9632213
FAT3	0.9632077
PHEX	0.96318495
POLQ	0.9631557
CDC73	0.96312135
WWC3	0.96311545
NDST4	0.9630746
ASXL2	0.96307176
CNTNAP2	0.9630695
NBEA	0.9630628
NRAS	0.96301675
NSD3	0.9630031
CSF1R	0.9629913
POLQ	0.9629805
SP5	0.9629755
SSX1	0.9629717
WWC3	0.962953
COL1A1	0.96293217
SPECC1L	0.96292627
MSL3	0.96287465
PYGL	0.96278936
GRIN2A	0.96277577
IRS4	0.9627535
ZEB1	0.962731
FHOD3	0.96271956
CTNNB1	0.96271545
CHRNA4	0.96270543
HOXD10	0.96269745
MUC16	0.96269524
EXT2	0.96267587
ANK1	0.96264994
CACNA1D	0.96263814
ZNRF4	0.9625986
ITSN1	0.96257836
SND1	0.9625675
DGCR8	0.96255916
DGCR8	0.962554
EPHA3	0.96254647
NR1H4	0.96254486
SSX1	0.9625397
ZNF479	0.9625261
CTNNB1	0.962526
CDH11	0.9625219
STAG2	0.9625034
NBEA	0.9624992
GATA3	0.9624547
PREX2	0.9624416
CSMD3	0.9624366
MYB	0.9624342
EPHA7	0.9624166
CTNNB1	0.9624129
NRG1	0.96240234
CTNNB1	0.9623955
ERCC4	0.9623939
MUC16	0.96238244
MUC16	0.9623573
CDKN2C	0.9623496
DCAF12L2	0.962327
DDX10	0.96224153
DGCR8	0.96222705
LRP1B	0.9621793
CTNNB1	0.9621221
CSMD3	0.96212053
NUP214	0.96206003
MSTN	0.9620536
CSMD3	0.9620394
CNTNAP2	0.9620135
BRIP1	0.9619987
CREBBP	0.96199006
ZEB1	0.9619661
PIK3C2A	0.9619621
CTNND2	0.9619606
MUC16	0.96194243
BCL3	0.9619321
CACNA1E	0.96192
PTPRD	0.9618882
ZEB1	0.9618747
LRP1B	0.9618662
LRP1B	0.96183807
COL2A1	0.9618246
ZNF292	0.961822
ANK1	0.96181124
LRP1B	0.96177185
FAT2	0.9617091
TFE3	0.9617062
MUC6	0.96168506
PRKD1	0.9616625
FBN1	0.9616325
FAT3	0.9616282
CDH11	0.96156925
PRPF31	0.9615648
ALK	0.96155477
TP63	0.96155155
FOXA1	0.96154076
MGAT2	0.9615281
PLEC	0.96151185
ZMAT4	0.9614548
MED12	0.96139294
COL2A1	0.96138155
SLC4A5	0.9613794
MUC16	0.9613577
EPHA7	0.961347
GRM3	0.9613364
KMT2C	0.96131647
PFKP	0.96131283
TENT5C	0.9613056
PDZRN3	0.9612536
MUC16	0.961209
ZEB1	0.96120024
PDGFRB	0.96119624
TEKT1	0.9611773
CDC73	0.9611304
HTR7	0.9611022
KCNA1	0.96108
ABCA1	0.9610723
SMAD4	0.9610705
ZEB1	0.9610528
LRP1B	0.96103054
BRIP1	0.96101576
ZNF236	0.9610011
SETBP1	0.9609688
COL2A1	0.9609557
NCOA2	0.9609476
WRN	0.96093863
CSMD3	0.9608943
TRIP11	0.96088487
ADAR	0.960872
STAG2	0.9608486
ACIN1	0.9607519
SMAD2	0.9607441
ACKR3	0.9607018
ASF1B	0.960696
TGFBR2	0.96063304
SETD2	0.96063024
ZNF479	0.96059644
ATR	0.96056116
USP49	0.9605386
MECOM	0.9605334
GABRB3	0.9605198
MUC16	0.96051013
DCAF12L2	0.9604892
ERG	0.9604876
SMAD4	0.9604612
MUC16	0.9604504
BRIP1	0.9604417
RBM46	0.96042866
PCP4L1	0.96041965
ST6GAL2	0.9604038
CSF3R	0.96038496
PTH1R	0.9603837
NBEA	0.96034056
ASPM	0.96029717
COL2A1	0.9602887
CPXM2	0.9602811
COL1A1	0.9602756
JAK1	0.96022785
CCT5	0.9602049
SLIT1	0.96018845
ROBO2	0.96017504
ASXL2	0.96012974
PTPRB	0.9601171
MUC16	0.96007043
RCN3	0.95999646
MUC16	0.9599757
DOCK9	0.9599521
DNA2	0.95994407
DCAF12L2	0.95993
DNMT3A	0.9599234
CD163L1	0.9599194
GRM3	0.9599136
COL6A3	0.959821
DCAF12L2	0.95981324
ZNF606	0.9597979
KDM4A	0.95978945
ASPM	0.9597854
KDR	0.9597662
CRTC3	0.95975673
SATB2	0.95975244
LRP1B	0.95970684
BIRC6	0.9596915
CSMD3	0.9596839
TREML1	0.95966804
PLK1	0.9596565
BUB1B	0.9596402
GLG1	0.9596316
ERG	0.9595458
ATR	0.9595334
TPH2	0.95952946
SMARCAD1	0.95948136
ST6GAL1	0.95946586
GNAQ	0.9594143
MUC16	0.9594039
CDC73	0.95938814
IKZF1	0.95938045
SMARCAD1	0.9593139
CSMD3	0.95929974
AC005833.1	0.9592892
PRPF40B	0.9592754
DNAJB1	0.9592668
ATOX1	0.9592205
MUTYH	0.959211
CSMD3	0.9591944
PWWP3B	0.95919174
PDGFRB	0.9591893
TLE1	0.95918643
ERBB4	0.95917594
AXIN1	0.95915294
CSMD3	0.959132
MUC16	0.95911264
TDP1	0.9590629
CSMD3	0.95903707
NR2F1	0.9589559
SEMA3A	0.9589196
POLQ	0.95889056
CRY1	0.9588707
MTMR2	0.95884645
MSN	0.9587598
ERBB4	0.95875776
NPRL2	0.9587559
ATR	0.95874864
ERBB4	0.95868653
ZEB1	0.9586862
HELZ	0.95865387
CNTNAP2	0.9586409
MED12	0.95863044
SUFU	0.9585836
MYH11	0.95855695
GRM3	0.9585468
MYH11	0.95853776
CSMD3	0.95853597
CSMD3	0.9584928
GRID2	0.95847756
COL2A1	0.958473
FDPS	0.9584351
CDK20	0.9584065
BRIP1	0.95838994
LRP2	0.95837677
ARFGEF1	0.9583032
N4BP2	0.95820856
BRIP1	0.9581781
DPPA4	0.9581727
ZNF521	0.9581012
TENM2	0.9580762
CNTNAP2	0.958053
PCDHB14	0.9580516
ARFGEF1	0.95803183
CSMD3	0.9580259
FAT3	0.9580035
GRIN2A	0.95798165
PDGFRA	0.9579779
PCDH19	0.9579266
MAF1	0.95792645
ROBO2	0.9579261
CTNND2	0.9579208
ANK1	0.9578821
NUP214	0.9578814
ATR	0.9578802
BUB1B	0.95785624
ERG	0.9578445
ERBB4	0.95780104
SEL1L2	0.9577982
DLX1	0.9577856
GRM3	0.9577096
GRIN2A	0.95766914
GRM1	0.95759183
CDC73	0.9575434
POLA2	0.95753014
BCL3	0.95752895
MYH11	0.9575241
SCN1A	0.957496
MDM4	0.95749056
ZNF254	0.95748633
BRIP1	0.9574677
BUB1B	0.9574505
ERBB4	0.95741946
CDC73	0.9574112
ZEB1	0.9573937
WRN	0.95738906
PRPF40B	0.9573831
ATR	0.95737666
PLEC	0.95736015
FH	0.95734996
ZNF479	0.9573172
RUBCN	0.95730174
STAG2	0.95727617
ATRX	0.95726717
GEN1	0.95726717
FAM47C	0.9572422
CSF1R	0.9571913
ZBTB25	0.9571836
FCRL4	0.9571692
FAM135B	0.95715874
CPS1	0.9571549
NSD3	0.9570831
HIBCH	0.9570241
ADAMDEC1	0.95701927
CSMD3	0.95701003
MUC16	0.9569995
NRAS	0.95699924
SPATA9	0.9569808
RUNX1T1	0.9569684
ABCC4	0.9569204
LRP1B	0.95689785
PDGFRA	0.95688885
NPEPL1	0.95688605
PDGFRB	0.9568695
CNTNAP2	0.9568437
NRG1	0.9568243
CDK4	0.95681775
EPHB1	0.9568071
GRIK2	0.9567923
CTNNB1	0.9567596
ATR	0.95675033
SPEN	0.95672584
LMNA	0.9566523
RBM10	0.9566154
PHOX2B	0.9566043
PDGFRA	0.9565779
MSH6	0.95656514
APC	0.9565084
CTNNB1	0.95650345
PUM1	0.95649976
ZNF521	0.9564903
LRP1B	0.9564853
FAT3	0.95646507
MUC16	0.9564634
MUC16	0.95645845
MUC16	0.9564053
PTPRT	0.9563759
PHOX2B	0.9563685
FNDC3B	0.9563328
ATRX	0.95630246
STARD13	0.9562949
ERG	0.95627207
ZEB1	0.9562357
APC	0.9562189
MUC16	0.9561995
PTPRB	0.9561962
FAT4	0.95615935
TSHZ3	0.9561219
ZEB1	0.9560435
ZEB1	0.9559817
CSMD3	0.95596915
CNTNAP2	0.95596606
IKZF1	0.9559595
TSC1	0.9559557
FAT3	0.95593894
TUBGCP5	0.9559311
CNTNAP2	0.955931
RXRA	0.9559006
BRIP1	0.95588833
ATRX	0.95586294
PTPRB	0.95583326
CYRIA	0.9558213
OR4M1	0.9557934
PIK3CB	0.9557543
ANO6	0.9557445
ASPM	0.9557295
GOPC	0.9556787
FBXO11	0.95566607
CSMD3	0.9556602
CSMD3	0.9556447
MUC16	0.9556198
CSMD3	0.9556069
OPHN1	0.9555993
CDC73	0.95554197
CIITA	0.9555072
LRP1B	0.9554824
CNTNAP2	0.95547765
GJB2	0.95542586
CCT8L2	0.9554242
LRP1B	0.95540404
ARSK	0.9553555
ZMYND12	0.9553524
AFF2	0.95534384
EIF3E	0.95533246
NFIB	0.9553158
CTNNB1	0.95530236
PIK3R1	0.9552617
BUB1B	0.9551924
FBN2	0.95518494
TFE3	0.9551559
CDC73	0.95511806
MYH11	0.95508283
CTNNA1	0.9550037
RBM10	0.9549992
NRAS	0.9549805
ZRSR2	0.95497227
ASPM	0.9549594
DUSP6	0.9549282
NLRP11	0.95491105
KMT2D	0.95490193
KIT	0.95486546
ELL	0.9548601
CDC73	0.95481974
MUC16	0.95480424
EPHB4	0.95479816
CSMD3	0.95472777
ZNF331	0.95471025
PTPRD	0.9546959
PKHD1	0.95466244
JAK2	0.95466137
NCOR1	0.95464724
FAM47C	0.9546466
BRIP1	0.9546395
SPTA1	0.9546338
MUC16	0.9546319
SEMA6D	0.9545902
HEATR5A	0.95458025
MYH11	0.95455855
SETD2	0.9545343
FAM47C	0.95449734
GRM3	0.95449054
MUC16	0.9544884
CSMD3	0.95447147
STAU1	0.95443356
KLHL28	0.9543813
BCL11B	0.95437926
CDK12	0.9543391
MUC16	0.9543383
ACTA2	0.95433414
GRIA2	0.9543252
LRP1B	0.9542907
PCDHGA6	0.95425373
MAGEC3	0.95424795
KDM5A	0.9542289
NPAS3	0.9542175
MUC16	0.95418715
ATRX	0.9541688
ATP9B	0.9541437
SESTD1	0.9540405
BUB1B	0.9540163
CBLB	0.95399904
BIRC6	0.953952
BIRC6	0.9539426
MED12	0.9539367
DYNC1I1	0.9539092
GATA3	0.95390576
CSMD3	0.9538742
SF3B1	0.95383984
CSMD3	0.95383084
CNTNAP2	0.9538182
PIK3CB	0.9538133
MED12	0.95380664
ATAD2	0.9538031
BRIP1	0.9537874
TIMP3	0.9537768
CSMD3	0.95377594
TET1	0.9537523
PIK3CB	0.9537379
TTC37	0.9537358
GRIN2A	0.95372856
TRPV6	0.9537279
WWTR1	0.9536728
PTPRC	0.9536658
DCAF12L2	0.95365626
BRIP1	0.9536149
TNC	0.95360607
DCTN1	0.95358974
ASPM	0.9535828
ATG2A	0.95357984
NBEA	0.95357436
CNTNAP2	0.95357186
MASTL	0.95353884
EPHA7	0.95347023
LRP1B	0.9534405
TFE3	0.95343256
EPHX1	0.953423
MAGI3	0.9533857
OPRL1	0.95337516
BCL11B	0.9533594
PLEC	0.95334595
GRIN2A	0.95333916
SMAD4	0.9533306
C1GALT1C1	0.9533141
CTNNB1	0.95330065
FOXI1	0.95328254
WRN	0.95325816
PDGFRA	0.9532562
BAZ1A	0.9532505
SHPRH	0.9531599
PDGFRA	0.9531544
PDGFRB	0.9531029
CHD2	0.9531026
ASPM	0.95308894
ZEB1	0.9530825
GDNF	0.953004
BRIP1	0.9530011
CBLB	0.9530006
NCOR1	0.9529716
PPIG	0.95297146
UBE3A	0.95297045
BRIP1	0.9529642
WDFY3	0.9529518
CDKN2C	0.9529279
NTRK3	0.9529221
CNTNAP2	0.95291764
VAV1	0.952915
TRPC4	0.9529149
MYH11	0.95289993
KDR	0.95288664
SEC24A	0.95288366
H2BW1	0.9528671
KCNJ3	0.9528611
ATP2B3	0.9528349
ERBB4	0.95280373
VEGFC	0.95277464
MYH10	0.9527466
CTNND2	0.95274407
CLTCL1	0.9527012
ZNF445	0.95266
LEF1	0.9526431
COL5A2	0.95262754
DARS2	0.95261145
TNC	0.9525937
NRG4	0.9525572
KMT2D	0.95253414
POU3F2	0.9525246
CDK12	0.9525137
DGCR8	0.9524803
ERBB4	0.95244443
SGK1	0.9524438
SOCS1	0.95243436
CTNNA2	0.95241904
AFF4	0.95239496
PTPRD	0.9523751
APC	0.9523558
TRIM33	0.95234364
MSH6	0.95233715
COL3A1	0.9523347
CD209	0.95233023
PBRM1	0.9523286
KIF1B	0.9523233
MYH11	0.9523041
PPP2R1A	0.95230067
USP6	0.9522503
CTNNB1	0.9522364
MUC16	0.9521983
HOXB4	0.95217174
CSMD3	0.9521154
CIITA	0.9520935
IKZF1	0.95206964
GRIN2A	0.9520664
APOB	0.9520304
CNTNAP2	0.952027
ZFAND2B	0.95200634
HADHA	0.9520062
FAM114A2	0.9520045
NRAS	0.952003
CHML	0.951997
CREB3L1	0.9519812
GRIN2A	0.9519674
GNAQ	0.9519631
WRN	0.95194685
PPP2R1A	0.95194024
ASPM	0.95193684
PPFIA2	0.9519217
ELMO1	0.95192087
IVL	0.95189637
SPTA1	0.95189315
GNAS	0.95188457
ZNF521	0.9518217
BRIP1	0.95179117
SPATA31A3	0.95179105
KIFC3	0.9517857
ZNF521	0.9517834
MAGEA6	0.9517681
CNTNAP5	0.9517622
ROBO2	0.95174456
SLC12A6	0.9517388
COPG1	0.95173794
ADAMTS18	0.95170826
PDGFRB	0.9516073
VASH1	0.9515901
ZNF521	0.95158714
ZEB1	0.9515852
FAT3	0.9515783
MUC16	0.95155704
IRS4	0.95154274
FRZB	0.9514947
NT5E	0.95148855
ERG	0.9514869
BARD1	0.9514659
GNA11	0.9514134
TFE3	0.9513807
SETD2	0.9513511
RUNX1T1	0.95134085
PRKD1	0.9512651
CIT	0.951259
TET1	0.9512584
ITSN1	0.95123756
LPCAT1	0.95118016
PPP2R1A	0.9511447
NRAS	0.9511315
CDKN2C	0.95112693
CNTNAP2	0.951115
PTPN13	0.9511058
MIOS	0.95109814
FBLN2	0.9510784
RBP2	0.9510639
FREM1	0.9510506
OCRL	0.9510439
PPP2R1A	0.95102143
MUC16	0.95101506
DCAF12L2	0.9509406
PIK3CB	0.9509052
CSMD3	0.9509051
EXT2	0.9508947
DNAH9	0.95088804
CTNND2	0.9508408
ST14	0.9508254
RNF130	0.950799
DCTN1	0.9507756
KMT2D	0.95075804
CNTRL	0.9507556
KLF6	0.95071405
CSF1R	0.95071393
LY9	0.9507042
RIMS4	0.95062524
DIP2C	0.95061356
MX2	0.95051455
CTNND2	0.9504656
FOXA1	0.9504573
LILRB3	0.9504535
MECOM	0.9504534
CDH10	0.9504492
MEN1	0.9504294
HTR7	0.9504289
GNAQ	0.95042694
BACH2	0.9504181
MUC16	0.95041496
LRP12	0.95038974
PDGFRA	0.95037735
SLC12A2	0.95037687
CSMD3	0.9503722
NTRK3	0.9503684
TBX3	0.9503574
PAX3	0.95035195
RGS22	0.9503409
ERBB4	0.95030713
MAP2K4	0.9502731
TNC	0.950273
BRIP1	0.95025724
BRIP1	0.9502311
SALL1	0.9502078
NRAS	0.9501725
CSMD3	0.95015633
ZMYM3	0.95014817
NR4A3	0.9501387
C1GALT1C1	0.95013154
ASPM	0.9500862
MBD1	0.95005107
TMEM131	0.95002335
BCL6	0.95002264
CSMD3	0.9499849
CNTNAP2	0.9499745
PLEC	0.9499683
NKX2-2	0.94995975
KDM5C	0.94991183
TSHR	0.9498602
ATR	0.94985604
PBRM1	0.9498439
EPHA3	0.9497947
LRRFIP1	0.94978476
LARP7	0.9497779
SEC31A	0.94977486
PTPRK	0.94973886
CSMD3	0.94973505
MUC16	0.9497336
SRPX	0.94972384
HDAC7	0.94972104
MAP2K4	0.94971436
MUC16	0.9497137
HEATR6	0.9497086
FH	0.949694
ZBTB25	0.94968146
MSH6	0.9496736
BRIP1	0.94966143
CREBBP	0.9496525
DCDC1	0.9496363
MUC16	0.94963616
NBEA	0.9496269
GRM8	0.94961035
LRP1B	0.94958156
MEFV	0.9495811
MYO7B	0.9495777
TSHR	0.9495523
EPB41L3	0.94954646
BAZ1A	0.9495064
MUC16	0.9494715
CSF1R	0.94942874
PIK3CB	0.94942546
PCBP1	0.9493986
EPHA3	0.9493973
PSMA3	0.9493651
FXR1	0.94933534
CTNNB1	0.94932497
GNE	0.9492796
CDH11	0.94926745
BRIP1	0.949267
BCL6	0.9492517
ATR	0.94924486
UBR5	0.94924456
CHEK2	0.94923925
DDX6	0.94923294
PINK1	0.9492202
FBXW11	0.94916844
SERPINB1	0.949105
CDC73	0.9490583
EP300	0.9489968
PLXNA4	0.94899344
DCAF12L2	0.9489602
SMO	0.948959
MUC16	0.9489495
CDK12	0.94892985
DOCK4	0.94891715
LPCAT4	0.9489065
JAK3	0.9488877
STK3	0.94886243
NCOA2	0.94884187
GEN1	0.9488309
MYH11	0.94882965
MUC16	0.9488206
ERG	0.9488136
TENM1	0.94881135
NFIB	0.94877064
CSMD3	0.9487494
CLEC4F	0.9487472
TET1	0.94873106
PAH	0.94869107
USP49	0.948689
ZEB2	0.94864756
GPR171	0.9486393
RUNX1T1	0.9486357
NRG1	0.94863474
ATR	0.94863254
GABRA3	0.9486067
RBM10	0.9486045
TENT5C	0.9485986
ELF1	0.9485829
IRS4	0.9485505
SETD2	0.94854784
LRP1B	0.9485276
PLEC	0.94852084
ANK1	0.94846046
GFPT2	0.9484547
NSD1	0.9484488
FBP2	0.94843656
ZNF407	0.9484181
MAGEA6	0.9484162
SIGLEC12	0.9483883
GABRB2	0.94836795
PLXNB2	0.94835824
ABL1	0.94835746
DCAF12L2	0.9483539
PAK3	0.94833803
HOXC13	0.94830054
ZCCHC8	0.9482957
WIPI2	0.9482934
MTTP	0.94828427
HGF	0.9482641
COL2A1	0.94824535
INMT	0.9482303
TET1	0.9482225
CNTNAP2	0.9482051
PRRX1	0.94819504
PHF3	0.94817674
KLHL5	0.94816697
ABCB11	0.94815916
ADAMTS12	0.9481518
BMPR1B	0.9481221
P2RY8	0.94811916
ZNRF3	0.94810665
TBCK	0.94810647
IKZF3	0.94810367
ZMIZ1	0.9480935
FOXI1	0.9480729
KCNJ12	0.94805676
PASD1	0.948038
ROR2	0.9480327
COA6	0.9480303
WNK3	0.9479979
LRIG3	0.9479905
PCDHGA6	0.9479666
L1TD1	0.94796103
GNAQ	0.9479545
TP63	0.94791555
TTI1	0.94786644
TSHZ2	0.9478046
BEND4	0.9477918
SLK	0.9477689
FSHB	0.9477493
IRS4	0.9476695
ATP11B	0.94763553
COL11A1	0.94762945
CACNA1D	0.947618
EXPH5	0.94760495
ZBTB40	0.9475814
MUC16	0.94758016
ITK	0.94756883
ATF7IP	0.9475003
RGS7	0.9474975
KMT2C	0.9474956
UGT3A2	0.9474348
CNTNAP2	0.94740206
ATP2A2	0.9473809
BRIP1	0.9473548
NOTCH2	0.9472854
ANK1	0.947284
INO80B	0.94727
SLIT2	0.9472647
DROSHA	0.94724613
MUC16	0.9472359
MUC16	0.94723094
CDH12	0.947217
USH2A	0.94719774
PTPRD	0.94718003
COL2A1	0.94717735
PRKCB	0.9471112
XPO1	0.9471107
COL1A1	0.9471036
CNTNAP2	0.94708014
FAT4	0.9470037
FAM135B	0.9469421
SALL1	0.94693637
EML4	0.94693005
LHX3	0.94691986
KMT2D	0.9468905
KCNK9	0.94687396
PLAA	0.9468702
CDH10	0.94687015
CYSLTR2	0.94686836
SLC7A7	0.94679856
NR4A2	0.9467976
TTC17	0.9467956
CSMD3	0.9467751
PRKD1	0.9467743
A1CF	0.94676733
TRIM27	0.9467451
CCDC6	0.9467158
ABL2	0.946695
AFF2	0.94668156
TFPT	0.94664955
ANO3	0.94664365
PSPC1	0.9466029
TFPT	0.9465979
KBTBD4	0.9465971
MYH11	0.9465817
XPNPEP2	0.9465403
AFF3	0.94652367
PIK3R1	0.9464959
ABHD17B	0.94647765
CSMD3	0.94646645
TNC	0.9464568
TFE3	0.9464533
FANCA	0.94638336
USP9X	0.94637156
NUP205	0.9463178
ERBB4	0.946296
CNTNAP2	0.9462951
MLF1	0.9462906
NDNF	0.94625425
TP53I11	0.9462323
LEF1	0.9462313
ATRX	0.9462197
OFD1	0.9461954
CSMD3	0.94619536
SLC39A12	0.9461925
GCLC	0.94614244
BRIP1	0.94611186
ANK1	0.9460958
SRFBP1	0.9460782
CSMD3	0.94607073
MSH6	0.94604677
PCDHGA8	0.9460454
RFWD3	0.9460346
WDR43	0.94601625
KTN1	0.9459878
BCORL1	0.94597673
NTRK3	0.9459717
LHX8	0.94593745
ACTN1	0.9459349
ALG13	0.945923
SETBP1	0.9458903
COL5A2	0.9458827
IDH1	0.9458601
GNAS	0.94581664
PDE4DIP	0.9457894
CTNND2	0.94577485
CDH10	0.94574344
LRP2	0.9457215
NRG1	0.9457056
COL1A1	0.94568855
MACC1	0.945685
DCTN1	0.94567066
KRT14	0.9456482
MPP4	0.94564575
DAGLA	0.94559467
ZEB1	0.94556767
CACNA1S	0.9455528
ASPM	0.94552976
MYH9	0.9454976
CREBBP	0.9453198
BCL3	0.94530916
HOXA6	0.9453025
LRP1B	0.94528073
RUNX1	0.94525266
CAPZA1	0.94520164
PDGFRA	0.9451965
BIRC6	0.9451931
LRP12	0.94518644
PLEKHH3	0.9451857
GATA3	0.9451536
NF2	0.9451258
FAT3	0.94509655
VPS33A	0.94507354
CDH9	0.9450284
LMOD2	0.9450183
PATZ1	0.9450119
CDH11	0.9449949
SP140	0.9449867
MN1	0.94497424
PRDM15	0.9449582
GABRB3	0.94493675
TFPI	0.9449197
KLHL13	0.94490135
GNAS	0.9449003
TRPC5	0.94489104
OR8G1	0.9448741
STAG1	0.94486064
MUC16	0.94485134
USH2A	0.94482726
PDE4DIP	0.9447851
IKZF1	0.9446734
MUC16	0.9446655
RIMS1	0.94465554
PTPN11	0.9446367
ANK1	0.94461775
FH	0.9445838
STYXL2	0.9445066
GRIN2A	0.94449735
MYH9	0.94445497
ZNF521	0.9444543
ADGRG4	0.94444436
GRIN2A	0.9444416
LRP1B	0.9444166
PLP2	0.94439703
KCNJ4	0.9443902
NRG1	0.9443802
BIRC6	0.944309
NTRK3	0.9442214
PRRG1	0.9441925
KLRC1	0.9441417
MUC16	0.94410336
HOXA9	0.9440844
TTC17	0.9440664
COL1A1	0.9440659
NUP214	0.9440345
MYO5A	0.9440324
CACNA1A	0.94397736
ZNF556	0.94395405
NCKAP5	0.9439386
GRIN2A	0.9438885
LRRIQ1	0.9438358
STXBP2	0.9438088
OR3A2	0.94379795
FAM47C	0.9437863
PHKB	0.9437832
CNTNAP2	0.94372946
MUC16	0.9437027
TBC1D32	0.9436947
EPB41L4A	0.94363934
HNRNPA2B1	0.943625
XPR1	0.9435976
GLDC	0.94356656
NTRK3	0.9435616
MUC16	0.943553
PDE10A	0.9435417
PTPRD	0.94354004
USP9X	0.94349426
AMER1	0.9434813
MTOR	0.94345516
ZNF479	0.9434364
SLC10A6	0.94342947
FLT4	0.9434124
NCOR1	0.9434103
EPHA3	0.94340575
PIK3CB	0.9433666
MYH9	0.9433582
ZFHX3	0.9433541
NCOR2	0.9433019
LYN	0.94329876
SOS1	0.9432841
SRC	0.9432776
PCDHGA8	0.94327533
LRP1B	0.9432652
RGS7	0.94326115
BRIP1	0.94325256
PATZ1	0.94324666
PTPRD	0.9432253
NOTCH2	0.9432233
IKZF1	0.94322276
NUP214	0.9431944
MUC4	0.94316983
OBSCN	0.94315463
CARD11	0.9431535
CYSLTR2	0.94315
ZNF479	0.9431199
CNTNAP2	0.9431078
CTNNB1	0.94309664
TFPT	0.9430964
NLRP5	0.943066
ZSWIM2	0.94306326
SMAD4	0.9430058
BCS1L	0.94299287
CACNA2D1	0.94298464
TRRAP	0.9429837
STAT3	0.9429308
KRTAP19-1	0.9429073
GRIN2A	0.94289887
CARM1	0.9428944
ITK	0.94289184
TGFB2	0.94287884
IQGAP2	0.9428509
COL3A1	0.94280756
ENKD1	0.9427998
GNAS	0.9427792
